"AnuragU Weatherlink"
"4/1/23 12:00 AM : 1 Month"
"","","","","","","","","","","","","","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink"
"4/15/23 10:45 AM","32","32","31","37","38","36","15","32","29.98","29.98","29.97","28.37","31","31","31","39","40","38","16","16","15","19","19","18","16","N","34","NNW","31","31","31","31","31","31","31","4.0","38","38","37","0.0","0.0","702","752","--","5","6","0.6","0.000","0.135"
"4/15/23 11:00 AM","32","32","32","36","37","35","15","32","29.97","29.98","29.97","28.37","32","32","31","36","39","36","15","16","15","18","19","18","15","N","27","N","32","31","32","32","32","32","31","3.7","38","39","37","0.0","0.0","753","770","0.7","6","6","0.6","0.000","0.141"
"4/15/23 11:15 AM","32","32","32","36","36","35","15","32","29.97","29.97","29.97","28.36","32","32","32","35","37","35","15","16","15","18","19","18","14","N","26","N","32","32","32","32","32","32","32","3.4","39","39","38","0.0","0.0","787","828","--","6","6","0.7","0.000","0.146"
"4/15/23 11:30 AM","32","32","32","34","36","34","15","32","29.96","29.97","29.96","28.36","33","33","32","34","36","34","15","15","14","18","19","18","13","N","26","NNE","33","32","32","33","32","33","32","3.3","39","39","39","0.0","0.0","781","849","--","6","7","0.7","0.000","0.148"
"4/15/23 11:45 AM","33","33","32","35","35","34","15","33","29.96","29.96","29.95","28.35","33","33","33","34","35","34","15","15","15","18","19","18","12","NNE","24","NNE","33","33","33","33","33","33","32","3.0","40","40","39","0.0","0.0","681","918","--","6","7","0.6","0.000","0.153"
"4/15/23 12:00 PM","33","33","33","35","35","34","15","33","29.95","29.95","29.94","28.34","34","34","33","32","35","32","15","16","15","18","19","18","10","NNE","24","NNE","34","33","33","34","33","34","33","2.4","41","41","39","0.0","0.0","799","865","0.7","6","7","0.7","0.000","0.158"
"4/15/23 12:15 PM","33","33","33","34","35","34","15","33","29.94","29.95","29.94","28.33","34","34","34","33","33","32","15","15","14","19","19","18","11","NNE","23","NE","34","34","34","34","34","34","33","2.7","41","41","41","0.0","0.0","822","844","--","7","7","0.7","0.000","0.161"
"4/15/23 12:30 PM","33","33","33","33","35","33","15","33","29.92","29.94","29.92","28.32","34","34","34","31","33","31","15","15","14","18","19","18","8","NNE","19","NNE","34","34","34","34","34","34","34","2.0","41","41","41","0.0","0.0","814","817","--","7","7","0.7","0.000","0.163"
"4/15/23 12:45 PM","33","33","32","33","34","33","14","32","29.92","29.93","29.92","28.32","34","34","34","32","32","31","15","15","15","18","19","18","6","N","16","NW","34","34","34","34","34","34","34","1.4","41","41","41","0.0","0.0","804","814","--","7","7","0.7","0.000","0.167"
"4/15/23 1:00 PM","33","33","33","34","34","33","15","33","29.91","29.92","29.91","28.31","35","35","34","31","32","30","15","15","14","18","19","18","5","NE","16","N","35","34","34","34","34","34","34","1.3","42","42","41","0.0","0.0","795","803","0.7","7","7","0.7","0.000","0.170"
"4/15/23 1:15 PM","33","33","33","33","35","33","15","33","29.90","29.91","29.90","28.30","35","35","35","30","31","29","15","15","15","19","19","18","3","NE","14","NNE","35","35","35","35","35","35","34","0.7","43","43","42","0.0","0.0","776","789","--","6","7","0.7","0.000","0.178"
"4/15/23 1:30 PM","33","33","33","34","35","33","15","33","29.89","29.90","29.89","28.29","36","36","35","28","30","28","15","16","15","18","19","18","4","N","13","ENE","36","35","36","36","36","36","35","1.0","43","44","43","0.0","0.0","752","765","--","6","6","0.7","0.000","0.182"
"4/15/23 1:45 PM","33","33","33","32","34","32","14","33","29.88","29.89","29.88","28.28","36","36","35","28","30","28","15","15","15","18","19","18","4","NNW","13","NNW","36","35","36","36","36","36","35","1.1","43","43","42","0.0","0.0","721","737","--","6","6","0.6","0.000","0.182"
"4/15/23 2:00 PM","33","34","33","32","33","31","14","33","29.87","29.88","29.87","28.27","36","37","36","28","29","28","15","15","15","18","19","18","3","NNE","8","N","36","36","36","37","36","37","36","0.6","44","44","43","0.0","0.0","689","710","0.6","5","6","0.6","0.000","0.189"
"4/15/23 2:15 PM","33","34","33","32","32","31","14","33","29.86","29.87","29.86","28.26","35","36","35","29","29","28","14","15","14","18","19","18","9","ENE","21","E","35","35","35","37","35","37","35","2.3","42","44","42","0.0","0.0","597","694","--","4","5","0.5","0.000","0.177"
"4/15/23 2:30 PM","34","34","33","32","32","31","15","34","29.86","29.86","29.86","28.26","36","36","35","30","30","29","15","15","14","19","19","18","5","NE","14","NNE","36","35","36","36","36","36","35","1.2","43","43","42","0.0","0.0","682","712","--","5","5","0.5","0.000","0.182"
"4/15/23 2:45 PM","34","34","34","31","32","31","15","34","29.86","29.86","29.85","28.26","36","36","36","28","30","28","15","16","15","18","19","18","6","N","18","NE","36","36","36","36","36","36","36","1.5","40","43","40","0.0","0.0","399","536","--","3","4","0.3","0.000","0.181"
"4/15/23 3:00 PM","34","34","34","31","31","30","15","34","29.85","29.86","29.85","28.25","36","36","36","29","30","28","15","15","14","18","19","18","5","NNE","11","NNE","36","36","36","36","36","36","35","1.3","41","41","39","0.0","0.0","409","617","0.5","3","4","0.3","0.000","0.182"
"4/15/23 3:15 PM","34","34","34","32","32","30","15","34","29.84","29.85","29.84","28.25","36","36","36","30","31","28","16","16","14","19","19","18","5","N","14","NNE","36","36","36","36","36","36","35","1.2","39","40","38","0.0","0.0","312","410","--","2","3","0.2","0.000","0.182"
"4/15/23 3:30 PM","35","35","34","30","32","30","15","34","29.84","29.85","29.84","28.24","36","36","36","28","30","28","15","16","15","18","19","18","2","NNW","13","NNW","36","36","36","36","36","36","36","0.5","40","40","39","0.0","0.0","367","591","--","2","3","0.2","0.000","0.188"
"4/15/23 3:45 PM","35","35","34","32","32","30","16","35","29.84","29.85","29.84","28.24","37","37","36","27","28","27","15","15","15","18","19","18","4","N","14","NNE","37","36","36","37","36","37","36","1.0","41","42","40","0.0","0.0","484","555","--","2","3","0.3","0.000","0.190"
"4/15/23 4:00 PM","35","35","35","33","33","32","16","36","29.84","29.84","29.83","28.24","36","37","36","28","29","27","15","16","15","19","19","18","3","N","14","NNE","36","36","36","37","36","37","36","0.7","38","41","38","0.0","0.0","256","364","0.3","2","2","0.2","0.000","0.189"
"4/15/23 4:15 PM","35","35","35","34","34","32","17","36","29.84","29.84","29.83","28.24","36","36","36","30","30","28","15","16","15","19","19","18","6","N","14","NNE","36","36","36","37","36","37","36","1.4","38","38","37","0.0","0.0","229","360","--","1","2","0.1","0.000","0.182"
"4/15/23 4:30 PM","35","35","35","34","34","33","17","36","29.83","29.84","29.83","28.24","36","36","36","30","30","29","16","16","15","19","19","18","4","NNE","18","NNE","36","36","36","36","36","36","36","0.9","39","39","38","0.0","0.0","312","378","--","1","2","0.1","0.000","0.185"
"4/15/23 4:45 PM","35","35","35","35","35","34","17","36","29.83","29.83","29.83","28.24","35","36","35","31","32","29","16","16","15","19","19","18","8","NNE","18","NNE","35","35","36","36","36","36","35","1.9","37","39","36","0.0","0.0","179","264","--","1","1","0.1","0.000","0.177"
"4/15/23 5:00 PM","35","35","35","36","36","35","17","36","29.83","29.83","29.83","28.23","35","35","35","32","32","31","16","16","15","19","19","19","8","NNE","16","NNW","35","35","35","36","35","36","35","2.0","35","38","35","0.0","0.0","115","148","0.2","0","1","0.0","0.000","0.172"
"4/15/23 5:15 PM","35","35","35","37","37","36","18","36","29.84","29.84","29.83","28.24","35","35","35","32","32","31","16","16","15","19","19","19","7","N","18","N","35","35","35","35","35","35","35","1.8","35","35","35","0.0","0.0","90","102","--","0","0","0.0","0.000","0.171"
"4/15/23 5:30 PM","34","35","34","38","38","37","18","36","29.84","29.84","29.83","28.24","35","35","34","33","34","32","16","16","15","19","19","19","8","N","18","ENE","35","34","35","35","35","35","35","1.9","34","35","34","0.0","0.0","63","77","--","0","0","0.0","0.000","0.169"
"4/15/23 5:45 PM","34","34","34","39","39","38","18","36","29.84","29.84","29.84","28.24","34","35","34","33","34","32","16","16","15","19","19","19","6","N","16","N","34","34","34","35","34","35","34","1.5","34","34","34","0.0","0.0","48","58","--","0","0","0.0","0.000","0.166"
"4/15/23 6:00 PM","34","34","34","39","39","38","18","36","29.84","29.85","29.84","28.25","34","34","34","33","34","32","16","16","15","19","19","19","7","N","14","NNE","34","34","34","34","34","34","34","1.7","34","34","34","0.0","0.0","31","37","0.1","0","0","0.0","0.000","0.164"
"4/15/23 6:15 PM","34","34","34","40","40","39","18","36","29.85","29.85","29.85","28.25","34","34","34","34","34","33","16","16","16","19","19","19","6","NNE","14","N","34","34","34","34","34","34","34","1.4","33","34","33","0.0","0.0","22","28","--","0","0","0.0","0.000","0.161"
"4/15/23 6:30 PM","34","34","34","40","40","39","19","35","29.85","29.85","29.85","28.25","34","34","34","35","35","34","16","16","16","19","19","19","4","NNE","13","NNE","34","34","34","34","34","34","34","1.1","33","33","33","0.0","0.0","8","18","--","0","0","0.0","0.000","0.158"
"4/15/23 6:45 PM","34","34","34","40","41","40","19","36","29.86","29.86","29.85","28.26","33","34","33","35","35","34","16","16","16","19","19","19","7","NNE","11","NNE","33","33","34","34","34","34","34","1.7","32","33","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.156"
"4/15/23 7:00 PM","34","34","34","41","41","40","19","36","29.86","29.86","29.86","28.26","33","33","33","35","36","35","16","16","16","19","19","19","5","NNE","8","NNE","33","33","33","34","33","34","33","1.3","32","32","32","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.154"
"4/15/23 7:15 PM","34","34","34","41","42","41","19","36","29.86","29.86","29.86","28.26","33","33","33","36","36","35","16","16","16","19","19","19","7","NNE","13","NNE","33","33","33","33","33","33","33","1.8","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.152"
"4/15/23 7:30 PM","34","34","34","42","42","41","19","36","29.87","29.87","29.86","28.27","33","33","33","36","36","35","16","16","16","19","19","19","6","NNE","11","NNE","33","33","33","33","33","33","33","1.5","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.150"
"4/15/23 7:45 PM","34","34","34","42","42","42","19","36","29.87","29.87","29.86","28.27","33","33","33","36","36","35","16","16","16","19","19","19","4","NE","6","NE","33","33","33","33","33","33","33","1.0","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.150"
"4/15/23 8:00 PM","34","34","34","42","42","42","19","36","29.87","29.87","29.87","28.27","32","33","32","38","38","36","16","16","16","19","19","19","2","E","6","NE","32","32","32","33","32","33","32","0.6","31","32","31","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.145"
"4/15/23 8:15 PM","34","34","34","42","43","42","19","36","29.87","29.88","29.87","28.27","32","32","32","38","39","38","16","16","16","19","19","19","2","NE","6","NE","32","32","32","32","32","32","32","0.6","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.143"
"4/15/23 8:30 PM","34","34","34","43","43","42","19","36","29.87","29.88","29.87","28.27","32","32","32","38","39","38","16","16","16","19","19","19","5","ENE","10","ENE","32","32","32","32","32","32","32","1.2","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.141"
"4/15/23 8:45 PM","34","34","34","43","43","43","20","36","29.88","29.88","29.87","28.28","32","32","32","39","39","38","16","16","16","19","19","19","5","NE","10","ENE","32","32","32","32","32","32","32","1.1","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.140"
"4/15/23 9:00 PM","34","34","34","43","43","40","19","36","29.89","29.89","29.88","28.28","31","32","31","44","44","39","17","17","16","20","20","19","4","E","11","SE","31","31","31","32","31","32","31","0.9","30","31","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.129"
"4/15/23 9:15 PM","34","34","34","42","43","41","19","36","29.89","29.89","29.89","28.29","30","31","30","46","46","44","17","17","17","20","20","20","4","ESE","6","SSE","30","30","31","31","31","31","31","0.9","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.123"
"4/15/23 9:30 PM","34","34","34","44","44","41","20","36","29.89","29.90","29.89","28.29","30","30","30","46","47","46","17","17","17","20","20","19","5","ESE","10","ESE","30","30","30","31","30","31","30","1.2","29","30","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.119"
"4/15/23 9:45 PM","34","34","34","42","44","41","19","36","29.90","29.90","29.89","28.30","30","30","30","46","46","46","17","17","17","20","20","19","3","E","10","ESE","30","30","30","30","30","30","30","0.7","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.120"
"4/15/23 10:00 PM","34","34","34","44","44","42","20","36","29.90","29.90","29.90","28.30","30","30","30","46","49","46","17","18","17","19","20","19","2","ENE","6","E","30","30","30","31","30","31","30","0.6","29","30","29","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.120"
"4/15/23 10:15 PM","34","34","34","43","44","42","19","36","29.90","29.90","29.90","28.30","30","30","30","45","46","45","17","17","17","19","20","19","3","E","6","E","30","30","31","31","31","31","30","0.9","29","30","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.121"
"4/15/23 10:30 PM","34","34","34","42","44","42","19","36","29.90","29.90","29.90","28.30","30","30","30","47","47","45","17","17","17","20","20","19","3","ESE","6","SSE","30","30","30","31","30","31","30","0.6","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.119"
"4/15/23 10:45 PM","34","34","34","44","44","41","20","36","29.90","29.90","29.90","28.30","29","30","29","49","49","47","18","18","17","20","20","20","1","SSE","6","SSE","29","29","30","30","30","30","30","0.4","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.115"
"4/15/23 11:00 PM","34","34","34","45","46","44","20","36","29.90","29.90","29.90","28.30","29","29","29","53","55","50","19","19","18","21","21","20","0","","0","","29","29","30","31","30","31","30","0.0","29","30","29","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.112"
"4/15/23 11:15 PM","34","34","34","45","46","45","20","36","29.90","29.90","29.90","28.30","29","29","29","50","55","49","17","19","17","20","21","20","0","","0","","29","29","29","31","29","31","29","0.0","28","29","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.111"
"4/15/23 11:30 PM","33","34","33","46","46","44","20","36","29.90","29.90","29.89","28.30","29","29","29","51","51","49","18","18","17","20","20","19","1","WNW","3","SSW","29","29","30","30","30","30","29","0.2","29","29","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.110"
"4/15/23 11:45 PM","34","34","33","46","46","44","20","36","29.90","29.90","29.89","28.29","29","29","29","54","54","50","18","18","17","21","21","20","1","NW","3","NW","29","29","30","30","30","30","29","0.3","29","29","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.107"
"4/16/23 12:00 AM","34","34","33","46","46","45","20","36","29.90","29.90","29.90","28.30","28","29","28","52","54","52","18","18","18","20","21","20","0","N","3","N","28","28","29","30","29","30","29","0.1","28","29","28","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.104"
"4/16/23 12:15 AM","34","34","33","45","46","45","20","36","29.89","29.90","29.89","28.29","28","28","28","52","52","51","17","18","17","20","20","20","0","NNW","3","NW","28","28","29","29","29","29","29","0.0","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.104"
"4/16/23 12:30 AM","33","34","33","44","46","44","20","36","29.89","29.89","29.89","28.29","28","28","28","51","52","51","17","17","17","19","20","19","0","","2","N","28","28","29","29","29","29","29","0.0","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.104"
"4/16/23 12:45 AM","33","34","33","45","46","44","20","36","29.88","29.89","29.88","28.28","28","28","28","51","51","50","17","17","17","20","20","19","0","N","3","N","28","28","29","29","29","29","29","0.1","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.105"
"4/16/23 1:00 AM","33","34","33","46","46","45","20","36","29.88","29.89","29.88","28.28","28","28","28","52","52","51","17","17","17","20","20","19","1","N","5","N","28","28","29","29","29","29","29","0.4","28","28","28","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.102"
"4/16/23 1:15 AM","33","33","33","45","46","45","20","36","29.88","29.88","29.88","28.28","28","28","28","52","53","52","17","18","17","20","20","20","1","NW","3","NNW","28","28","29","29","29","29","29","0.1","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.102"
"4/16/23 1:30 AM","33","33","33","45","46","45","20","36","29.88","29.88","29.88","28.28","28","28","28","53","53","52","18","18","17","20","20","20","0","","3","NW","28","28","29","29","29","29","29","0.0","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.101"
"4/16/23 1:45 AM","33","33","33","46","46","45","20","36","29.87","29.88","29.87","28.27","28","28","28","54","54","53","18","18","18","20","20","20","0","NNW","3","N","28","28","29","29","29","29","29","0.1","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.100"
"4/16/23 2:00 AM","33","33","33","46","46","45","20","36","29.86","29.87","29.86","28.26","28","28","28","53","54","53","18","18","18","20","20","20","1","NNW","6","NW","28","28","29","29","29","29","29","0.4","28","28","28","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.100"
"4/16/23 2:15 AM","33","33","33","46","46","45","20","36","29.86","29.87","29.86","28.26","28","28","28","53","53","53","18","18","17","20","20","20","2","N","6","N","28","28","29","29","29","29","29","0.6","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.101"
"4/16/23 2:30 AM","33","33","33","46","46","45","20","36","29.86","29.86","29.86","28.26","28","28","28","55","55","53","18","18","18","20","20","20","1","N","5","N","28","28","29","29","29","29","29","0.2","28","28","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.098"
"4/16/23 2:45 AM","33","33","33","45","46","45","20","36","29.86","29.86","29.85","28.26","27","28","27","56","56","55","18","18","18","20","20","20","1","N","5","NNW","27","27","28","29","28","29","28","0.2","27","28","27","0.0","0.0","0","0","--","0","0","0.0","0.000","0.094"
"4/16/23 3:00 AM","33","33","33","46","46","45","20","36","29.86","29.86","29.85","28.26","27","27","27","57","57","56","18","18","18","20","20","20","2","N","5","N","27","27","28","28","28","28","28","0.5","27","27","27","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.092"
"4/16/23 3:15 AM","33","33","33","46","46","45","20","36","29.85","29.86","29.85","28.25","27","27","27","58","58","57","18","18","18","20","20","20","2","N","5","N","27","27","27","28","27","28","27","0.5","26","27","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.089"
"4/16/23 3:30 AM","33","33","33","44","46","44","19","35","29.85","29.85","29.84","28.25","27","27","27","57","58","56","18","18","18","20","20","20","2","WNW","6","W","27","27","28","28","28","28","27","0.6","27","27","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.092"
"4/16/23 3:45 AM","33","33","33","46","46","43","20","35","29.84","29.84","29.84","28.25","28","28","27","54","56","54","18","18","17","20","20","20","3","W","6","WNW","28","27","28","28","28","28","28","0.9","27","27","27","0.0","0.0","0","0","--","0","0","0.0","0.000","0.097"
"4/16/23 4:00 AM","33","33","33","47","47","46","20","36","29.84","29.85","29.84","28.25","27","28","27","57","57","55","18","18","18","20","20","20","5","NNE","11","NNE","27","27","28","29","28","29","28","1.2","27","28","27","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.090"
"4/16/23 4:15 AM","33","33","33","47","47","46","20","36","29.85","29.85","29.84","28.25","26","27","26","59","59","57","18","18","18","20","20","20","5","NNE","11","NNE","26","26","27","28","27","28","27","1.2","26","27","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.084"
"4/16/23 4:30 AM","33","33","33","46","47","46","20","36","29.86","29.86","29.85","28.26","27","27","26","55","60","56","17","18","17","19","20","19","7","N","29","NNW","27","26","27","27","27","27","27","1.9","26","26","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.089"
"4/16/23 4:45 AM","33","33","33","46","46","45","20","35","29.86","29.86","29.85","28.26","28","28","27","52","55","52","17","17","17","19","19","19","8","N","19","NW","28","27","28","28","28","28","27","2.0","27","27","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.095"
"4/16/23 5:00 AM","33","33","33","46","46","45","20","35","29.86","29.86","29.86","28.26","27","28","27","53","53","52","17","17","16","19","19","19","6","N","18","NNW","27","27","28","28","28","28","28","1.5","26","27","26","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.092"
"4/16/23 5:15 AM","33","33","33","45","46","45","20","35","29.87","29.87","29.86","28.27","27","27","27","50","53","50","16","17","16","18","19","18","7","N","23","NE","27","27","28","28","28","28","28","1.7","27","27","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.094"
"4/16/23 5:30 AM","33","33","33","45","46","43","19","35","29.87","29.87","29.86","28.27","27","27","27","50","50","49","16","16","16","18","19","18","5","NNW","14","N","27","27","28","28","28","28","27","1.2","26","27","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.093"
"4/16/23 5:45 AM","33","33","33","45","45","41","19","35","29.88","29.88","29.87","28.27","27","27","27","49","49","49","16","16","15","18","18","18","4","WNW","11","WNW","27","27","27","28","27","28","27","1.1","26","26","26","0.0","0.0","0","0","--","0","0","0.0","0.000","0.091"
"4/16/23 6:00 AM","33","33","33","42","45","41","18","34","29.88","29.88","29.87","28.28","27","27","27","50","50","49","16","16","16","18","18","18","3","NW","8","NW","27","27","27","27","27","27","27","0.7","26","26","26","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.090"
"4/16/23 6:15 AM","33","33","33","42","44","41","18","34","29.88","29.89","29.88","28.28","27","27","27","50","51","50","16","16","16","18","18","18","3","NW","10","W","27","27","27","27","27","27","27","0.8","26","26","26","0.0","0.0","5","14","--","0","0","0.0","0.000","0.090"
"4/16/23 6:30 AM","33","33","33","44","45","41","19","34","29.89","29.89","29.88","28.29","27","27","27","52","53","50","16","16","16","19","19","18","1","NW","5","NW","27","27","27","27","27","27","27","0.4","26","26","26","0.0","0.0","24","35","--","0","0","0.0","0.000","0.089"
"4/16/23 6:45 AM","33","33","32","44","45","41","19","35","29.89","29.89","29.88","28.29","27","27","27","52","53","51","16","16","16","19","19","18","4","NW","13","W","27","27","27","27","27","27","27","1.1","26","26","26","0.0","0.0","48","62","--","0","0","0.0","0.000","0.088"
"4/16/23 7:00 AM","33","33","33","44","45","43","19","35","29.89","29.89","29.89","28.29","27","27","27","52","52","52","16","16","16","19","19","19","4","NNW","11","NW","27","27","27","27","27","27","27","0.9","27","27","26","0.0","0.0","79","97","0.1","0","0","0.0","0.000","0.090"
"4/16/23 7:15 AM","33","33","33","42","44","42","18","34","29.90","29.90","29.89","28.30","27","27","27","52","52","52","17","17","16","19","19","19","4","NW","14","WNW","27","27","27","27","27","27","27","1.1","28","28","27","0.0","0.0","111","125","--","0","0","0.0","0.000","0.091"
"4/16/23 7:30 AM","33","33","33","44","45","42","19","35","29.91","29.91","29.90","28.31","28","28","27","52","53","51","17","17","16","19","19","19","4","NNW","14","ENE","28","27","28","28","28","28","27","1.1","29","29","28","0.0","0.0","138","149","--","0","1","0.0","0.000","0.095"
"4/16/23 7:45 AM","33","33","33","44","44","42","19","35","29.91","29.91","29.91","28.31","28","28","28","50","52","50","17","17","16","19","19","19","5","NNW","18","N","28","28","29","29","29","29","28","1.4","30","30","29","0.0","0.0","165","183","--","1","1","0.1","0.000","0.101"
"4/16/23 8:00 AM","33","33","33","44","44","43","19","35","29.92","29.92","29.91","28.32","28","28","28","49","50","48","17","17","16","19","19","19","9","N","23","N","28","28","29","29","29","29","29","2.1","30","30","30","0.0","0.0","209","236","0.2","1","1","0.1","0.000","0.104"
"4/16/23 8:15 AM","33","33","33","43","44","43","19","35","29.92","29.92","29.92","28.32","29","29","28","48","50","48","17","17","16","19","19","19","8","N","21","N","29","28","29","29","29","29","29","1.9","31","31","30","0.0","0.0","255","271","--","1","1","0.1","0.000","0.108"
"4/16/23 8:30 AM","33","33","33","44","44","43","19","35","29.93","29.93","29.92","28.33","29","29","29","46","48","46","16","17","16","19","19","19","11","N","24","NE","29","29","29","29","29","29","29","2.7","32","32","31","0.0","0.0","297","313","--","2","2","0.2","0.000","0.112"
"4/16/23 8:45 AM","33","33","33","44","44","43","19","35","29.93","29.93","29.92","28.33","30","30","29","44","47","44","16","17","16","19","19","19","7","N","19","NNW","30","29","30","30","30","30","29","1.7","33","33","32","0.0","0.0","327","341","--","2","2","0.2","0.000","0.119"
"4/16/23 9:00 AM","33","33","33","44","44","43","19","35","29.93","29.93","29.93","28.33","30","30","30","44","45","43","17","17","16","19","19","19","7","NNW","18","NNE","30","30","31","31","31","31","30","1.7","34","34","33","0.0","0.0","357","378","0.3","2","2","0.2","0.000","0.125"
"4/16/23 9:15 AM","33","33","33","44","44","43","19","35","29.94","29.94","29.93","28.33","31","31","30","41","43","40","16","17","16","19","19","19","7","N","16","NNW","31","30","31","31","31","31","31","1.9","36","36","34","0.0","0.0","438","497","--","3","3","0.3","0.000","0.131"
"4/16/23 9:30 AM","33","33","33","44","44","43","19","35","29.94","29.94","29.93","28.33","32","32","31","40","41","40","16","17","16","19","19","19","4","NNW","13","N","32","31","32","32","32","32","31","1.0","38","38","36","0.0","0.0","525","548","--","3","3","0.3","0.000","0.140"
"4/16/23 9:45 AM","33","33","33","44","44","44","20","36","29.93","29.94","29.93","28.33","32","32","32","38","39","37","16","16","16","19","19","19","7","N","16","N","32","32","32","32","32","32","32","1.6","39","39","38","0.0","0.0","570","594","--","4","4","0.4","0.000","0.144"
"4/16/23 10:00 AM","33","33","33","45","45","44","19","35","29.93","29.94","29.93","28.33","33","33","32","37","38","37","16","16","16","19","19","19","5","N","13","N","33","32","33","33","33","33","32","1.1","40","40","39","0.0","0.0","611","629","0.5","4","4","0.4","0.000","0.150"
"4/16/23 10:15 AM","33","33","33","45","45","44","20","36","29.93","29.93","29.93","28.33","33","33","33","37","38","37","17","17","16","20","20","19","4","N","10","NW","33","33","34","34","34","34","33","0.9","41","41","40","0.0","0.0","645","664","--","5","5","0.5","0.000","0.157"
"4/16/23 10:30 AM","33","33","33","45","45","45","20","35","29.93","29.93","29.92","28.32","34","34","33","35","37","35","16","17","16","19","20","19","4","N","10","NNE","34","33","34","35","34","35","34","1.0","42","42","41","0.0","0.0","685","700","--","5","5","0.5","0.000","0.164"
"4/16/23 10:45 AM","33","33","33","45","45","44","20","36","29.92","29.93","29.92","28.32","35","35","34","34","36","33","17","17","16","20","20","19","3","NW","10","NE","35","34","35","35","35","35","34","0.7","42","43","42","0.0","0.0","717","724","--","6","6","0.6","0.000","0.170"
"4/16/23 11:00 AM","33","33","33","45","46","45","20","36","29.92","29.92","29.92","28.32","35","35","35","32","35","32","16","17","16","19","20","19","3","NNE","11","WNW","35","35","35","36","35","36","35","0.7","42","43","42","0.0","0.0","744","759","0.6","6","6","0.6","0.000","0.174"
"4/16/23 11:15 AM","33","33","33","45","46","44","20","36","29.91","29.92","29.91","28.31","35","35","35","32","32","31","16","16","15","19","19","19","4","NNE","8","NNE","35","35","35","35","35","35","35","1.0","42","43","42","0.0","0.0","768","773","--","6","6","0.7","0.000","0.172"
