"AnuragU Weatherlink"
"6/1/23 12:00 AM : 1 Month"
"","","","","","","","","","","","","","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink","AnuragU Weatherlink"
"6/7/23 12:30 PM","36","36","36","39","40","39","20","38","29.74","29.74","29.73","28.14","37","37","37","37","38","36","20","20","19","22","23","22","8","N","23","WSW","37","37","40","40","40","40","39","2.0","47","47","47","0.0","0.0","794","803","--","7","8","0.8","0.000","0.193"
"6/7/23 12:45 PM","36","36","36","39","40","38","20","39","29.73","29.74","29.73","28.14","37","37","37","36","38","36","19","20","19","22","23","22","8","NW","19","WNW","37","37","40","40","40","40","39","2.0","47","47","47","0.0","0.0","794","812","--","7","7","0.8","0.000","0.193"
"6/7/23 1:00 PM","36","36","36","38","39","38","20","39","29.73","29.73","29.73","28.14","37","37","37","36","37","35","19","20","19","22","22","22","7","NNW","19","W","37","37","40","40","40","40","40","1.8","47","47","47","0.0","0.0","788","807","0.7","7","7","0.7","0.000","0.197"
"6/7/23 1:15 PM","36","36","36","39","39","38","20","39","29.72","29.73","29.72","28.13","37","38","37","34","36","33","19","20","18","21","23","21","8","N","23","NNE","37","37","39","41","39","41","39","2.0","43","48","42","0.0","0.0","451","788","--","5","7","0.5","0.000","0.195"
"6/7/23 1:30 PM","36","36","36","38","39","38","19","39","29.71","29.72","29.71","28.12","38","38","37","34","35","33","19","19","18","22","22","21","6","NNW","18","NW","38","37","40","40","40","40","39","1.5","47","48","44","0.0","0.0","745","773","--","6","7","0.7","0.000","0.200"
"6/7/23 1:45 PM","36","36","36","38","38","37","19","39","29.70","29.71","29.70","28.11","38","38","37","32","34","32","18","19","18","21","22","21","7","NNE","19","NNE","38","37","40","40","40","40","39","1.8","47","47","47","0.0","0.0","744","772","--","6","7","0.7","0.000","0.203"
"6/7/23 2:00 PM","37","37","36","36","38","35","19","39","29.69","29.70","29.69","28.10","38","38","38","33","34","32","19","19","18","22","22","21","9","N","21","NE","38","38","41","41","41","41","40","2.2","48","48","47","0.0","0.0","727","744","0.6","6","6","0.6","0.000","0.205"
"6/7/23 2:15 PM","37","37","37","34","36","34","19","40","29.69","29.69","29.69","28.10","38","38","38","32","33","31","19","19","18","22","22","21","8","NNW","21","N","38","38","41","41","41","41","40","1.9","48","48","47","0.0","0.0","674","708","--","5","6","0.5","0.000","0.207"
"6/7/23 2:30 PM","38","38","37","34","35","33","19","41","29.68","29.69","29.68","28.09","38","38","38","31","32","31","18","19","18","21","22","21","5","WNW","14","NW","38","38","41","41","41","41","40","1.2","47","48","47","0.0","0.0","620","677","--","4","5","0.5","0.000","0.209"
"6/7/23 2:45 PM","38","38","38","33","34","33","19","41","29.67","29.68","29.67","28.08","38","39","38","31","32","30","18","19","18","21","22","21","6","NE","19","N","38","38","40","42","40","42","40","1.6","47","48","47","0.0","0.0","608","638","--","4","5","0.5","0.000","0.206"
"6/7/23 3:00 PM","39","39","38","31","33","31","19","42","29.67","29.67","29.67","28.08","38","38","38","31","32","31","18","19","18","21","22","21","9","WNW","19","W","38","38","40","41","40","41","40","2.2","47","48","46","0.0","0.0","588","610","0.6","4","4","0.4","0.000","0.206"
"6/7/23 3:15 PM","39","39","39","31","32","30","19","42","29.67","29.67","29.66","28.07","38","38","38","33","33","30","19","19","18","22","22","21","8","NW","24","WSW","38","38","41","41","41","41","39","1.9","47","47","46","0.0","0.0","541","575","--","4","4","0.4","0.000","0.208"
"6/7/23 3:30 PM","39","39","39","32","32","31","19","42","29.66","29.66","29.66","28.07","38","38","38","30","32","30","18","19","18","21","22","21","7","N","16","NNE","38","38","40","41","40","41","40","1.7","44","47","44","0.0","0.0","416","522","--","3","4","0.3","0.000","0.208"
"6/7/23 3:45 PM","39","39","39","32","32","32","19","42","29.66","29.66","29.66","28.07","38","38","38","31","32","30","18","18","18","21","21","21","6","NNE","16","NE","38","38","40","40","40","40","39","1.6","45","45","43","0.0","0.0","453","483","--","3","3","0.3","0.000","0.208"
"6/7/23 4:00 PM","39","39","39","32","32","32","19","42","29.66","29.66","29.66","28.06","38","38","38","34","34","31","19","19","18","22","22","21","9","N","26","N","38","38","40","41","40","41","40","2.3","43","45","43","0.0","0.0","290","424","0.4","2","2","0.2","0.000","0.201"
"6/7/23 4:15 PM","38","39","38","32","33","32","19","41","29.65","29.65","29.65","28.06","37","38","37","35","35","32","19","19","18","22","22","21","15","NNE","27","NE","37","37","39","40","39","40","39","3.7","44","47","43","0.0","0.0","236","390","--","1","2","0.1","0.000","0.192"
"6/7/23 4:30 PM","38","38","38","33","33","32","19","41","29.65","29.65","29.65","28.06","36","37","36","36","37","36","19","19","19","22","22","21","16","N","27","N","36","36","38","39","38","39","38","3.9","41","44","41","0.0","0.0","225","359","--","1","2","0.1","0.000","0.185"
"6/7/23 4:45 PM","38","38","38","33","34","32","19","40","29.67","29.67","29.65","28.08","35","36","35","38","38","36","19","19","19","21","22","21","12","NNW","24","NW","35","35","37","39","37","39","37","2.9","38","42","38","0.0","0.0","141","162","--","1","1","0.1","0.000","0.174"
"6/7/23 5:00 PM","38","38","37","34","34","33","19","40","29.67","29.67","29.67","28.08","34","35","34","42","42","38","19","19","19","22","22","21","6","WSW","21","W","34","34","36","37","36","37","36","1.6","36","38","36","0.0","0.0","87","107","0.3","0","1","0.0","0.000","0.163"
"6/7/23 5:15 PM","37","38","37","35","35","34","19","40","29.68","29.68","29.67","28.09","34","34","34","44","44","42","20","20","19","22","22","22","5","W","18","W","34","34","36","36","36","36","36","1.3","36","37","36","0.0","0.0","88","93","--","0","0","0.0","0.000","0.161"
"6/7/23 5:30 PM","37","37","37","36","36","34","19","40","29.68","29.68","29.67","28.09","34","34","34","44","45","44","20","20","20","22","22","22","6","W","14","WSW","34","34","36","36","36","36","36","1.6","36","37","36","0.0","0.0","64","81","--","0","0","0.0","0.000","0.160"
"6/7/23 5:45 PM","37","37","37","36","36","35","20","40","29.67","29.68","29.67","28.08","34","34","34","45","46","44","20","20","20","23","23","22","6","W","14","WSW","34","34","37","37","37","37","36","1.6","36","37","36","0.0","0.0","55","58","--","0","0","0.0","0.000","0.160"
"6/7/23 6:00 PM","37","37","37","36","37","36","19","39","29.68","29.68","29.67","28.09","34","34","34","45","46","45","20","20","20","22","23","22","8","W","18","W","34","34","36","37","36","37","36","2.0","36","37","36","0.0","0.0","41","56","0.1","0","0","0.0","0.000","0.159"
"6/7/23 6:15 PM","37","37","37","37","37","36","19","39","29.69","29.69","29.68","28.10","34","34","34","44","46","44","20","20","20","22","23","22","6","WNW","18","W","34","34","36","36","36","36","36","1.4","36","36","36","0.0","0.0","18","28","--","0","0","0.0","0.000","0.161"
"6/7/23 6:30 PM","36","37","36","37","37","36","19","39","29.70","29.70","29.69","28.11","33","34","33","45","45","44","19","20","19","22","23","22","17","WNW","37","WNW","33","33","35","37","35","37","35","4.3","35","36","35","0.0","0.0","3","11","--","0","0","0.0","0.000","0.154"
"6/7/23 6:45 PM","36","36","36","33","37","33","17","37","29.69","29.71","29.69","28.10","31","33","31","41","46","41","16","20","16","19","22","19","24","WNW","48","WNW","31","30","31","35","31","35","31","5.9","30","35","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.134"
"6/7/23 7:00 PM","36","36","35","31","34","30","16","36","29.70","29.70","29.69","28.11","32","32","31","38","41","36","16","17","15","19","19","18","11","W","27","W","32","31","32","32","32","32","31","2.8","31","31","30","0.0","0.0","0","0","0.2","0","0","0.0","0.000","0.145"
"6/7/23 7:15 PM","35","36","35","32","32","31","16","36","29.71","29.71","29.70","28.12","32","32","32","40","40","36","17","17","15","20","20","18","14","NW","39","W","32","32","33","33","33","33","32","3.5","32","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.143"
"6/7/23 7:30 PM","35","36","35","35","35","32","18","37","29.71","29.71","29.70","28.12","32","32","32","45","45","41","18","19","17","21","21","20","14","W","37","W","32","32","33","33","33","33","32","3.6","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.139"
"6/7/23 7:45 PM","36","36","35","36","36","35","19","38","29.72","29.72","29.71","28.13","31","32","31","48","48","45","19","19","18","21","21","21","5","SW","16","W","31","31","33","33","33","33","33","1.4","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.136"
"6/7/23 8:00 PM","36","36","35","38","38","36","19","38","29.73","29.73","29.72","28.13","31","31","31","50","50","48","20","20","19","22","22","21","5","SW","13","SW","31","31","33","33","33","33","33","1.2","32","32","32","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.136"
"6/7/23 8:15 PM","36","36","35","38","38","37","19","38","29.73","29.73","29.73","28.14","31","31","31","49","50","49","19","20","19","21","22","21","6","SW","19","SSE","31","31","33","33","33","33","33","1.4","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.135"
"6/7/23 8:30 PM","35","36","35","37","38","37","19","37","29.74","29.74","29.73","28.14","31","31","31","48","49","48","19","19","19","21","22","21","8","SW","19","S","31","31","33","33","33","33","33","1.9","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.134"
"6/7/23 8:45 PM","35","35","35","37","38","37","18","37","29.74","29.74","29.73","28.15","31","31","31","47","48","47","19","19","19","21","21","21","6","SW","18","SSW","31","31","32","33","32","33","32","1.5","31","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.134"
"6/7/23 9:00 PM","35","35","35","37","37","36","18","37","29.75","29.75","29.74","28.15","31","31","31","48","48","47","19","19","18","21","21","21","7","SW","16","W","31","31","32","32","32","32","32","1.7","31","31","31","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.133"
"6/7/23 9:15 PM","35","35","35","37","38","37","18","37","29.75","29.75","29.75","28.16","31","31","31","49","49","48","19","19","19","21","21","21","6","SW","14","SW","31","31","32","32","32","32","32","1.6","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.129"
"6/7/23 9:30 PM","35","35","35","37","38","37","18","37","29.76","29.76","29.75","28.16","31","31","31","49","49","49","19","19","19","21","21","21","4","WSW","13","WSW","31","31","32","32","32","32","32","1.1","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.127"
"6/7/23 9:45 PM","35","35","35","38","38","37","18","37","29.76","29.76","29.76","28.17","30","31","30","49","49","49","19","19","19","21","21","21","5","SSW","13","SSW","30","30","32","32","32","32","32","1.1","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.126"
"6/7/23 10:00 PM","35","35","35","37","38","37","18","36","29.76","29.77","29.76","28.17","30","30","30","49","49","49","18","19","18","21","21","21","5","WSW","11","SW","30","30","31","32","31","32","31","1.2","30","31","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.125"
"6/7/23 10:15 PM","35","35","35","37","37","37","18","36","29.76","29.76","29.76","28.17","30","30","30","48","49","48","18","19","18","21","21","21","3","SW","8","S","30","30","31","32","31","32","31","0.8","30","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.126"
"6/7/23 10:30 PM","35","35","35","37","37","37","18","36","29.77","29.77","29.76","28.17","31","31","30","48","48","48","18","18","18","21","21","21","6","WSW","16","WNW","31","30","32","32","32","32","31","1.6","31","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.127"
"6/7/23 10:45 PM","35","35","34","37","37","37","18","36","29.77","29.77","29.77","28.18","30","31","30","48","48","48","18","18","18","21","21","21","9","W","16","WNW","30","30","31","32","31","32","31","2.2","30","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.126"
"6/7/23 11:00 PM","34","35","34","37","37","37","18","35","29.77","29.78","29.77","28.18","31","31","30","47","48","47","18","18","18","20","21","20","10","W","24","WNW","31","30","31","31","31","31","31","2.5","30","31","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.127"
"6/7/23 11:15 PM","34","34","34","37","37","36","18","35","29.77","29.78","29.77","28.17","30","31","30","48","48","47","18","18","18","20","21","20","11","W","21","SW","30","30","31","31","31","31","31","2.8","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.126"
"6/7/23 11:30 PM","34","34","34","37","38","37","18","35","29.77","29.77","29.77","28.18","30","30","30","48","48","48","18","18","18","21","21","20","13","W","26","W","30","30","31","31","31","31","31","3.1","30","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.126"
"6/7/23 11:45 PM","34","34","34","39","39","37","18","35","29.77","29.77","29.77","28.17","30","30","30","49","49","48","18","18","18","21","21","21","13","W","27","WSW","30","30","31","31","31","31","31","3.2","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.124"
"6/8/23 12:00 AM","34","34","34","39","39","38","18","35","29.76","29.76","29.76","28.17","30","30","30","50","50","49","19","19","18","21","21","21","13","W","26","WSW","30","30","31","31","31","31","31","3.3","30","30","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.123"
"6/8/23 12:15 AM","34","34","34","40","40","39","18","35","29.76","29.76","29.75","28.16","30","30","30","52","52","50","19","19","19","21","21","21","15","W","29","W","29","29","31","31","31","31","31","3.8","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.120"
"6/8/23 12:30 AM","34","34","34","41","41","40","19","35","29.75","29.76","29.75","28.16","30","30","30","53","53","52","19","19","19","21","21","21","13","W","31","W","29","29","31","31","31","31","31","3.3","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.118"
"6/8/23 12:45 AM","34","34","34","41","41","41","19","35","29.74","29.76","29.74","28.15","30","30","30","54","54","53","19","19","19","21","21","21","11","W","21","WNW","30","29","31","31","31","31","31","2.8","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.118"
"6/8/23 1:00 AM","34","34","34","41","41","41","19","35","29.74","29.75","29.74","28.15","30","30","30","53","54","53","19","19","19","21","21","21","10","W","23","W","30","30","31","31","31","31","31","2.4","30","30","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.118"
"6/8/23 1:15 AM","34","34","34","41","41","40","19","35","29.74","29.74","29.73","28.14","30","30","30","53","53","53","19","19","19","21","21","21","8","W","16","W","30","30","31","31","31","31","31","2.1","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.119"
"6/8/23 1:30 AM","34","34","34","40","41","40","19","35","29.73","29.74","29.73","28.14","30","30","30","52","53","52","19","19","19","21","21","21","9","W","18","WNW","30","30","31","31","31","31","31","2.2","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.119"
"6/8/23 1:45 AM","34","34","34","40","41","40","18","35","29.73","29.74","29.73","28.14","30","30","30","52","52","52","19","19","19","21","21","21","9","W","26","W","30","30","31","31","31","31","31","2.3","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.119"
"6/8/23 2:00 AM","34","34","34","40","41","40","18","35","29.73","29.74","29.73","28.14","30","30","30","52","52","51","19","19","19","21","21","21","11","W","21","W","30","30","31","31","31","31","31","2.9","30","30","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.119"
"6/8/23 2:15 AM","33","34","33","40","41","40","18","35","29.74","29.74","29.73","28.14","30","30","30","52","52","52","19","19","19","21","21","21","13","W","24","WSW","30","29","31","31","31","31","31","3.1","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.119"
"6/8/23 2:30 AM","34","34","33","41","41","41","18","35","29.74","29.74","29.73","28.15","30","30","30","53","53","52","19","19","19","21","21","21","10","W","26","SW","30","29","31","31","31","31","31","2.6","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.117"
"6/8/23 2:45 AM","34","34","33","41","41","41","19","35","29.75","29.75","29.74","28.15","29","30","29","54","54","53","19","19","19","21","21","21","10","WNW","24","W","29","29","31","31","31","31","31","2.6","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.116"
"6/8/23 3:00 AM","33","34","33","42","42","41","19","35","29.75","29.75","29.74","28.16","29","29","29","54","54","54","19","19","19","21","21","21","13","W","27","W","29","29","31","31","31","31","31","3.2","30","30","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.116"
"6/8/23 3:15 AM","33","34","33","44","44","42","19","35","29.75","29.75","29.75","28.15","29","29","29","56","56","54","20","20","19","22","22","21","18","W","32","W","28","28","31","31","30","31","30","4.4","29","30","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.113"
"6/8/23 3:30 AM","33","33","33","44","44","44","19","35","29.75","29.75","29.75","28.15","29","29","29","58","58","56","20","20","20","22","22","22","17","W","29","W","28","28","31","31","30","30","30","4.3","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.110"
"6/8/23 3:45 AM","33","33","33","45","45","44","19","35","29.75","29.75","29.74","28.15","29","29","29","59","59","58","20","20","20","22","22","21","15","W","32","W","28","28","31","31","30","30","30","3.7","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.108"
"6/8/23 4:00 AM","33","33","33","46","46","45","19","35","29.75","29.75","29.75","28.16","29","29","29","60","60","59","20","20","20","22","22","22","16","W","34","W","28","28","30","31","30","30","30","4.0","29","29","29","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.106"
"6/8/23 4:15 AM","33","33","33","46","46","46","19","35","29.75","29.75","29.75","28.15","28","29","28","61","61","60","20","20","20","22","22","22","12","W","27","WNW","28","28","30","31","30","30","30","3.1","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.105"
"6/8/23 4:30 AM","32","33","32","47","47","46","19","35","29.75","29.75","29.74","28.15","28","28","28","62","62","61","20","20","20","22","22","22","16","W","39","WSW","28","28","30","30","29","30","29","4.1","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.104"
"6/8/23 4:45 AM","32","33","32","47","47","47","20","35","29.75","29.76","29.75","28.16","28","28","28","62","62","62","20","20","20","22","22","22","16","W","34","WNW","27","27","30","30","29","29","29","4.1","28","29","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.102"
"6/8/23 5:00 AM","32","32","32","47","48","47","20","35","29.76","29.76","29.75","28.16","28","28","28","63","63","62","20","20","20","22","22","22","13","W","26","WNW","28","27","30","30","29","29","29","3.3","28","29","28","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.101"
"6/8/23 5:15 AM","32","32","32","48","48","47","20","35","29.76","29.76","29.76","28.17","28","28","28","63","63","63","20","20","20","22","22","22","13","W","29","W","28","28","30","30","30","30","29","3.3","29","29","28","0.0","0.0","0","0","--","0","0","0.0","0.000","0.101"
"6/8/23 5:30 AM","32","32","32","48","48","48","20","35","29.77","29.77","29.76","28.17","28","28","28","63","63","63","20","20","20","22","22","22","13","W","27","W","28","28","30","30","30","30","29","3.3","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.102"
"6/8/23 5:45 AM","32","32","32","48","48","48","20","35","29.77","29.77","29.77","28.17","28","28","28","64","64","63","21","21","20","22","22","22","14","W","26","NW","28","28","30","30","30","30","29","3.5","29","29","29","0.0","0.0","1","9","--","0","0","0.0","0.000","0.102"
"6/8/23 6:00 AM","32","32","32","49","49","48","20","35","29.77","29.77","29.76","28.18","28","28","28","64","64","64","21","21","21","22","22","22","14","W","32","W","28","28","30","30","30","30","30","3.5","29","29","29","0.0","0.0","20","32","0.1","0","0","0.0","0.000","0.102"
"6/8/23 6:15 AM","32","32","32","49","50","49","20","34","29.78","29.78","29.77","28.18","28","28","28","64","64","64","21","21","21","22","22","22","16","W","32","WNW","28","27","30","30","30","30","30","3.9","29","29","29","0.0","0.0","45","56","--","0","0","0.0","0.000","0.103"
"6/8/23 6:30 AM","32","32","32","49","50","49","20","35","29.79","29.79","29.78","28.19","28","28","28","63","64","63","21","21","21","22","22","22","16","W","34","W","28","27","30","30","30","30","29","4.0","29","29","29","0.0","0.0","63","72","--","0","0","0.0","0.000","0.103"
"6/8/23 6:45 AM","32","32","32","49","49","49","20","35","29.79","29.79","29.78","28.20","28","28","28","63","63","63","21","21","21","22","22","22","14","W","31","W","28","28","30","31","30","30","30","3.6","30","30","29","0.0","0.0","97","107","--","0","0","0.0","0.000","0.104"
"6/8/23 7:00 AM","32","32","32","48","49","48","20","35","29.80","29.80","29.79","28.20","28","28","28","63","63","63","21","21","21","22","22","22","13","W","26","WSW","28","28","30","31","30","30","30","3.2","30","31","30","0.0","0.0","96","116","0.1","0","0","0.0","0.000","0.104"
"6/8/23 7:15 AM","32","32","32","48","48","48","20","35","29.80","29.80","29.80","28.21","28","28","28","62","63","62","20","21","20","22","22","22","14","W","29","NW","28","28","30","31","30","30","30","3.6","30","30","30","0.0","0.0","105","116","--","0","0","0.0","0.000","0.104"
"6/8/23 7:30 AM","32","33","32","47","48","47","20","35","29.81","29.81","29.80","28.21","28","28","28","62","62","62","20","21","20","22","22","22","13","WNW","32","WNW","28","28","30","31","30","31","30","3.3","30","31","30","0.0","0.0","109","120","--","0","1","0.0","0.000","0.105"
"6/8/23 7:45 AM","33","33","32","47","48","47","20","35","29.80","29.81","29.80","28.21","29","29","28","62","62","62","21","21","20","22","22","22","14","WNW","29","W","28","28","31","31","31","31","30","3.5","32","32","30","0.0","0.0","173","309","--","1","1","0.1","0.000","0.108"
"6/8/23 8:00 AM","33","33","32","47","48","47","20","35","29.81","29.81","29.80","28.21","29","29","29","60","62","60","21","21","21","22","22","22","15","W","37","W","28","28","31","31","31","31","30","3.7","34","34","32","0.0","0.0","316","360","0.2","1","1","0.1","0.000","0.111"
"6/8/23 8:15 AM","33","33","33","47","48","47","20","35","29.81","29.81","29.80","28.21","29","29","29","60","61","60","21","21","21","22","22","22","15","W","39","W","29","28","32","32","31","31","31","3.8","34","34","33","0.0","0.0","321","425","--","2","2","0.2","0.000","0.113"
"6/8/23 8:30 AM","33","33","33","47","48","47","20","36","29.81","29.81","29.80","28.21","29","29","29","60","60","60","21","21","21","22","23","22","17","W","32","WSW","29","29","32","32","31","31","31","4.3","35","35","34","0.0","0.0","418","434","--","2","2","0.2","0.000","0.115"
"6/8/23 8:45 AM","33","33","33","47","48","47","20","36","29.82","29.82","29.81","28.22","30","30","29","59","60","59","21","21","21","23","23","22","14","WNW","34","WNW","29","29","32","32","32","32","31","3.5","37","37","35","0.0","0.0","476","508","--","3","3","0.3","0.000","0.119"
"6/8/23 9:00 AM","33","33","33","47","47","47","20","36","29.82","29.82","29.81","28.22","30","30","30","59","59","58","21","21","21","23","23","22","16","WNW","35","WNW","29","29","32","32","32","32","32","4.0","38","38","37","0.0","0.0","551","571","0.4","3","3","0.3","0.000","0.120"
"6/8/23 9:15 AM","33","33","33","47","47","47","20","36","29.81","29.82","29.81","28.22","30","30","30","58","59","58","21","21","21","23","23","23","19","WNW","34","NW","29","29","33","33","32","32","32","4.7","37","38","37","0.0","0.0","544","568","--","4","4","0.4","0.000","0.122"
"6/8/23 9:30 AM","33","33","33","47","47","46","21","36","29.81","29.82","29.81","28.22","31","31","30","57","58","57","21","21","21","23","23","23","17","WNW","32","W","30","29","33","33","33","33","32","4.2","39","39","37","0.0","0.0","555","584","--","4","4","0.4","0.000","0.128"
"6/8/23 9:45 AM","34","34","33","46","47","46","20","36","29.81","29.82","29.81","28.22","31","31","31","56","56","55","21","21","21","23","23","23","16","WNW","31","WNW","31","30","34","34","34","34","33","3.9","40","40","39","0.0","0.0","590","636","--","4","5","0.5","0.000","0.131"
"6/8/23 10:00 AM","34","34","33","46","46","46","20","36","29.81","29.81","29.80","28.21","31","31","31","55","56","54","21","21","21","23","23","23","17","WNW","32","W","31","30","34","34","34","34","33","4.3","40","40","39","0.0","0.0","595","657","0.5","5","5","0.5","0.000","0.132"
"6/8/23 10:15 AM","34","34","33","46","46","45","20","37","29.80","29.81","29.80","28.20","31","31","31","55","56","54","21","21","21","23","23","23","18","WNW","35","WNW","31","31","34","34","34","34","33","4.6","40","40","39","0.0","0.0","662","670","--","5","6","0.6","0.000","0.135"
"6/8/23 10:30 AM","34","34","34","46","46","45","21","37","29.80","29.80","29.80","28.20","32","32","31","53","55","53","21","21","21","23","23","23","15","WNW","29","WSW","32","31","35","35","35","35","34","3.7","42","42","40","0.0","0.0","690","708","--","6","6","0.6","0.000","0.142"
"6/8/23 10:45 AM","34","34","34","45","46","45","20","37","29.79","29.80","29.79","28.20","32","32","32","53","54","52","21","21","21","23","23","23","19","WNW","35","NW","32","32","35","35","35","35","35","4.7","41","42","41","0.0","0.0","727","740","--","6","6","0.7","0.000","0.142"
"6/8/23 11:00 AM","34","34","34","45","46","44","20","37","29.78","29.79","29.78","28.19","32","32","32","52","53","51","21","21","21","23","23","23","16","WNW","34","WNW","32","32","36","36","36","36","35","4.0","42","42","41","0.0","0.0","747","754","0.7","7","7","0.7","0.000","0.145"
"6/8/23 11:15 AM","34","34","34","45","45","44","20","37","29.78","29.79","29.78","28.18","33","33","32","51","52","50","21","21","21","23","23","23","16","WNW","29","W","33","32","36","36","36","36","35","4.0","43","43","42","0.0","0.0","767","775","--","7","7","0.8","0.000","0.150"
"6/8/23 11:30 AM","34","34","34","45","45","44","21","38","29.77","29.78","29.77","28.17","33","33","33","50","51","50","21","21","21","23","24","23","19","WNW","34","WNW","33","33","37","37","37","37","36","4.8","43","43","42","0.0","0.0","789","796","--","7","8","0.8","0.000","0.155"
"6/8/23 11:45 AM","34","35","34","44","45","44","20","37","29.76","29.77","29.76","28.17","34","34","33","49","50","48","21","21","21","24","24","23","16","WNW","31","WNW","34","33","38","38","38","38","37","4.0","44","44","43","0.0","0.0","797","805","--","8","8","0.8","0.000","0.160"
"6/8/23 12:00 PM","35","35","34","43","44","43","20","38","29.76","29.77","29.76","28.16","34","34","34","47","48","46","21","21","21","23","24","23","12","WNW","29","WNW","34","34","38","38","38","38","37","3.0","45","45","44","0.0","0.0","804","809","0.7","8","8","0.8","0.000","0.164"
"6/8/23 12:15 PM","35","35","35","43","44","43","20","38","29.75","29.76","29.75","28.16","35","35","34","46","47","45","21","22","21","23","24","23","13","WNW","35","WNW","35","34","38","39","38","39","38","3.2","45","46","44","0.0","0.0","802","809","--","8","8","0.8","0.000","0.169"
"6/8/23 12:30 PM","35","35","35","43","44","42","20","38","29.75","29.76","29.75","28.15","35","35","35","45","46","44","21","21","21","23","24","23","15","WNW","29","WNW","35","35","39","39","39","39","38","3.8","45","46","44","0.0","0.0","801","807","--","8","8","0.8","0.000","0.172"
"6/8/23 12:45 PM","35","35","35","43","43","42","21","38","29.74","29.75","29.74","28.15","35","35","35","45","45","44","22","22","21","24","24","23","13","WNW","32","NW","35","35","40","40","40","40","39","3.3","47","47","45","0.0","0.0","790","800","--","8","8","0.8","0.000","0.178"
"6/8/23 1:00 PM","35","35","35","43","43","43","21","39","29.74","29.74","29.74","28.14","36","36","35","43","45","43","21","22","21","24","24","23","10","WNW","24","NW","36","35","40","40","40","40","39","2.5","47","48","47","0.0","0.0","777","788","0.8","7","8","0.8","0.000","0.182"
