"Date & Time","Inside Temp - °C","High Inside Temp - °C","Low Inside Temp - °C","Inside Hum - %","High Inside Hum - %","Low Inside Hum - %","Inside Dew Point - °C","Inside Heat Index - °C","Barometer - in Hg","High Bar - in Hg","Low Bar - in Hg","Absolute Pressure - in Hg","Temp - °C","High Temp - °C","Low Temp - °C","Hum - %","High Hum - %","Low Hum - %","Dew Point - °C","High Dew Point - °C","Low Dew Point - °C","Wet Bulb - °C","High Wet Bulb - °C","Low Wet Bulb - °C","Avg Wind Speed - km/h","Prevailing Wind Direction","High Wind Speed - km/h","High Wind Direction","Wind Chill - °C","Low Wind Chill - °C","Heat Index - °C","High Heat Index - °C","THW Index - °C","High THW Index - °C","Low THW Index - °C","Wind Run - km","THSW Index - °C","High THSW Index - °C","Low THSW Index - °C","Rain - mm","High Rain Rate - mm/h","Solar Rad - W/m^2","High Solar Rad - W/m^2","ET - mm","UV Index","High UV Index","UV Dose - MEDs","Heating Degree Days","Cooling Degree Days"
"5/14/23 5:45 AM","32","32","32","44","45","44","19","34","29.74","29.74","29.74","28.15","29","29","29","55","55","54","19","19","19","21","21","21","14","WNW","26","W","29","29","30","31","30","30","30","3.4","29","29","29","0.0","0.0","0","0","--","0","0","0.0","0.000","0.111"
"5/14/23 6:00 AM","32","32","32","44","45","44","19","34","29.74","29.74","29.74","28.15","29","29","29","55","55","55","19","19","19","21","21","21","12","WNW","21","NW","29","28","30","30","30","30","30","3.0","29","29","29","0.0","0.0","6","14","0.1","0","0","0.0","0.000","0.109"
"5/14/23 6:15 AM","32","32","32","44","44","44","19","34","29.75","29.75","29.74","28.15","29","29","29","56","56","55","19","19","19","21","21","21","12","WNW","21","W","29","29","30","30","30","30","30","3.0","29","29","29","0.0","0.0","24","33","--","0","0","0.0","0.000","0.109"
"5/14/23 6:30 AM","32","32","32","45","45","44","19","34","29.75","29.75","29.75","28.16","29","29","29","56","56","56","19","19","19","21","21","21","12","WNW","21","W","29","29","30","30","30","30","30","3.0","30","30","29","0.0","0.0","49","67","--","0","0","0.0","0.000","0.109"
"5/14/23 6:45 AM","32","32","32","46","46","44","19","34","29.76","29.76","29.75","28.17","29","29","29","58","58","56","20","20","19","22","22","21","11","WNW","23","W","29","29","31","31","31","31","30","2.9","31","31","30","0.0","0.0","86","109","--","0","0","0.0","0.000","0.110"
"5/14/23 7:00 AM","32","32","32","46","46","46","19","35","29.77","29.77","29.76","28.17","29","29","29","58","58","58","20","20","20","22","22","22","11","WNW","19","WSW","29","29","31","31","31","31","30","2.7","32","32","31","0.0","0.0","134","158","0.1","0","0","0.0","0.000","0.111"
"5/14/23 7:15 AM","32","33","32","47","47","46","20","35","29.78","29.78","29.77","28.18","29","29","29","58","58","58","20","20","20","22","22","22","12","WNW","23","NW","29","29","31","31","31","31","31","2.9","32","33","32","0.0","0.0","178","197","--","0","1","0.0","0.000","0.114"
"5/14/23 7:30 AM","33","33","32","47","47","46","20","35","29.78","29.78","29.77","28.18","30","30","29","58","58","58","20","20","20","22","22","22","12","WNW","23","W","30","29","32","32","32","32","31","3.1","34","34","32","0.0","0.0","215","236","--","1","1","0.1","0.000","0.117"
"5/14/23 7:45 AM","33","33","32","47","47","47","20","35","29.78","29.78","29.78","28.19","30","30","29","57","58","57","20","20","20","22","22","22","12","WNW","23","W","30","29","32","32","32","32","31","3.0","34","34","33","0.0","0.0","257","292","--","1","1","0.1","0.000","0.120"
"5/14/23 8:00 AM","33","33","33","45","47","45","19","35","29.79","29.79","29.78","28.19","30","30","30","53","56","53","20","20","20","22","22","22","16","WNW","27","W","30","30","32","32","32","32","32","4.0","35","35","34","0.0","0.0","321","346","0.3","1","2","0.1","0.000","0.124"
"5/14/23 8:15 AM","32","33","32","44","46","44","19","34","29.79","29.79","29.78","28.19","31","31","30","50","53","49","19","20","19","21","22","21","17","WNW","39","W","31","30","32","33","32","32","32","4.3","36","36","35","0.0","0.0","374","396","--","2","2","0.2","0.000","0.131"
"5/14/23 8:30 AM","32","33","32","43","45","43","18","33","29.79","29.79","29.79","28.19","31","31","31","46","51","46","18","20","18","21","22","21","16","WNW","32","W","31","31","33","33","32","32","32","4.0","36","36","36","0.0","0.0","418","439","--","2","2","0.2","0.000","0.136"
"5/14/23 8:45 AM","33","33","32","42","43","41","18","34","29.80","29.80","29.79","28.20","32","32","31","45","47","44","18","19","18","21","21","21","16","WNW","27","NW","32","31","33","33","33","33","32","4.0","38","38","36","0.0","0.0","459","482","--","3","3","0.3","0.000","0.140"
"5/14/23 9:00 AM","33","33","33","40","42","39","17","34","29.81","29.81","29.80","28.21","32","32","32","41","45","41","17","18","17","20","21","20","18","WNW","35","WNW","32","32","33","33","33","33","33","4.4","37","38","37","0.0","0.0","497","515","0.5","3","3","0.3","0.000","0.143"
"5/14/23 9:15 AM","33","33","33","38","40","38","17","34","29.81","29.81","29.81","28.21","32","32","32","40","42","40","17","18","17","20","20","20","17","WNW","32","WNW","32","32","33","33","33","33","33","4.3","38","38","37","0.0","0.0","533","550","--","4","4","0.4","0.000","0.145"
"5/14/23 9:30 AM","33","33","33","38","39","38","17","34","29.81","29.81","29.81","28.21","32","32","32","38","42","38","17","18","17","19","20","19","17","WNW","32","WNW","32","32","33","33","33","33","33","4.3","39","39","38","0.0","0.0","566","580","--","4","4","0.4","0.000","0.148"
"5/14/23 9:45 AM","33","33","33","37","39","37","17","34","29.81","29.81","29.80","28.21","33","33","32","40","40","38","17","18","17","20","20","19","15","WNW","27","W","33","32","34","34","34","34","33","3.7","40","40","38","0.0","0.0","596","610","--","5","5","0.5","0.000","0.152"
"5/14/23 10:00 AM","32","34","32","40","40","37","17","33","29.81","29.81","29.80","28.21","33","33","33","39","40","38","17","18","17","20","20","19","15","WNW","32","NW","33","33","34","34","34","34","33","3.7","40","41","40","0.0","0.0","626","645","0.6","5","6","0.6","0.000","0.155"
"5/14/23 10:15 AM","33","33","32","39","40","38","17","34","29.81","29.81","29.80","28.21","34","34","33","39","39","38","18","18","17","21","21","20","13","WNW","27","W","34","33","35","35","35","35","34","3.2","42","42","41","0.0","0.0","679","721","--","6","6","0.6","0.000","0.159"
"5/14/23 10:30 AM","33","34","33","38","39","37","17","34","29.80","29.81","29.80","28.20","34","34","34","35","39","35","16","18","16","19","21","19","14","WNW","29","WNW","34","34","34","35","34","35","34","3.6","41","42","41","0.0","0.0","748","758","--","6","6","0.7","0.000","0.164"
"5/14/23 10:45 AM","34","34","33","35","38","34","16","34","29.79","29.80","29.79","28.20","34","34","34","33","36","33","16","17","16","19","20","19","17","WNW","31","WNW","34","34","35","35","35","35","34","4.3","41","41","40","0.0","0.0","777","796","--","7","7","0.7","0.000","0.168"
"5/14/23 11:00 AM","34","34","34","34","36","32","16","34","29.79","29.80","29.79","28.19","35","35","34","29","33","29","14","16","14","18","19","18","15","WNW","32","W","35","34","35","35","35","35","34","3.8","41","42","41","0.0","0.0","810","824","0.8","7","7","0.8","0.000","0.174"
"5/14/23 11:15 AM","34","34","34","32","35","32","15","34","29.79","29.79","29.79","28.19","35","35","35","29","30","28","15","15","14","18","18","18","14","WNW","27","WNW","35","35","35","35","35","35","34","3.5","42","42","41","0.0","0.0","831","838","--","8","8","0.8","0.000","0.177"
"5/14/23 11:30 AM","34","34","34","32","34","31","15","34","29.78","29.79","29.78","28.18","36","36","35","28","30","28","14","15","14","18","18","18","15","WNW","31","WNW","36","35","35","35","35","35","35","3.8","42","42","41","0.0","0.0","848","856","--","8","8","0.8","0.000","0.179"
"5/14/23 11:45 AM","33","34","33","34","34","31","15","33","29.77","29.78","29.77","28.17","36","36","36","28","30","27","15","15","14","18","19","18","17","WNW","29","W","36","36","36","36","36","36","35","4.2","42","42","41","0.0","0.0","860","863","--","8","8","0.9","0.000","0.182"
"5/14/23 12:00 PM","34","34","33","33","34","32","15","34","29.76","29.77","29.76","28.17","36","36","36","28","29","28","15","15","14","18","19","18","13","WNW","26","WNW","36","36","36","36","36","36","36","3.2","43","43","42","0.0","0.0","863","867","0.9","8","8","0.9","0.000","0.186"
"5/14/23 12:15 PM","34","34","34","34","34","33","16","34","29.76","29.76","29.76","28.16","37","37","36","27","30","26","15","16","14","18","19","18","11","WNW","31","NW","37","36","37","37","37","37","36","2.8","44","44","43","0.0","0.0","862","870","--","8","8","0.9","0.000","0.192"
"5/14/23 12:30 PM","34","34","34","33","34","32","16","34","29.75","29.76","29.75","28.16","37","37","37","26","28","25","14","15","14","18","19","17","12","NW","27","WNW","37","37","37","37","37","37","36","2.9","44","44","43","0.0","0.0","866","870","--","8","8","0.9","0.000","0.194"
"5/14/23 12:45 PM","34","34","34","33","34","31","16","35","29.74","29.75","29.74","28.15","37","37","37","27","28","26","15","15","14","18","19","18","12","WNW","26","W","37","37","37","37","37","37","37","3.0","44","44","43","0.0","0.0","858","867","--","8","8","0.9","0.000","0.195"
"5/14/23 1:00 PM","34","35","34","32","33","31","15","34","29.74","29.74","29.74","28.14","38","38","37","25","27","25","14","15","14","18","19","18","9","NW","21","WNW","38","37","37","38","37","38","37","2.3","45","45","44","0.0","0.0","844","853","0.8","8","8","0.9","0.000","0.200"
"5/14/23 1:15 PM","35","35","34","32","33","30","16","35","29.73","29.74","29.73","28.13","38","38","38","25","26","24","14","15","14","18","18","17","10","WNW","24","W","38","38","38","38","38","38","37","2.5","45","45","44","0.0","0.0","830","842","--","8","8","0.8","0.000","0.201"
"5/14/23 1:30 PM","35","35","35","32","32","31","16","35","29.72","29.73","29.71","28.12","38","38","38","25","25","23","14","15","13","18","18","17","11","NNW","27","NW","38","38","38","38","38","38","37","2.7","45","45","44","0.0","0.0","807","817","--","8","8","0.8","0.000","0.205"
"5/14/23 1:45 PM","35","35","35","31","32","29","15","35","29.71","29.72","29.70","28.11","38","38","38","24","25","22","14","15","13","18","18","17","12","NNW","26","N","38","38","38","38","38","38","38","2.9","45","45","44","0.0","0.0","783","796","--","7","7","0.8","0.000","0.205"
"5/14/23 2:00 PM","35","35","35","30","31","29","15","35","29.70","29.71","29.70","28.11","38","38","38","23","25","23","13","15","13","17","18","17","9","NW","27","NE","38","38","38","39","38","39","38","2.3","45","46","45","0.0","0.0","755","768","0.8","7","7","0.7","0.000","0.209"
"5/14/23 2:15 PM","36","36","35","29","30","28","16","37","29.70","29.71","29.70","28.11","39","39","38","23","24","22","13","14","13","17","18","16","10","NNW","29","ENE","39","38","38","38","38","38","38","2.6","45","46","45","0.0","0.0","726","742","--","6","6","0.7","0.000","0.210"
"5/14/23 2:30 PM","37","37","36","28","29","26","16","38","29.69","29.70","29.69","28.10","38","39","38","23","24","22","14","14","13","17","18","17","11","NW","26","NNW","38","38","38","38","38","38","38","2.8","45","46","45","0.0","0.0","694","708","--","6","6","0.6","0.000","0.209"
"5/14/23 2:45 PM","38","38","37","25","28","25","15","38","29.69","29.69","29.69","28.10","39","39","38","23","25","22","13","15","13","17","18","17","11","NW","32","WNW","39","38","38","39","38","39","38","2.8","45","46","45","0.0","0.0","660","677","--","5","6","0.6","0.000","0.210"
"5/14/23 3:00 PM","38","38","38","27","27","25","16","39","29.69","29.69","29.68","28.09","39","39","39","21","24","21","13","15","13","17","18","16","10","NNW","26","WNW","39","39","38","39","38","39","38","2.4","45","46","45","0.0","0.0","613","642","0.7","5","5","0.5","0.000","0.214"
"5/14/23 3:15 PM","39","39","38","24","27","24","14","39","29.68","29.69","29.68","28.09","39","39","39","20","23","20","12","14","12","16","18","16","10","WNW","27","WNW","39","39","38","39","38","39","38","2.6","44","45","44","0.0","0.0","551","580","--","4","4","0.4","0.000","0.213"
"5/14/23 3:30 PM","39","39","39","25","25","22","15","40","29.68","29.68","29.68","28.09","39","39","39","24","24","20","14","14","12","18","18","16","11","NNW","26","W","39","39","39","39","39","39","38","2.7","45","45","43","0.0","0.0","537","564","--","4","4","0.4","0.000","0.214"
"5/14/23 3:45 PM","39","39","39","25","25","23","16","40","29.68","29.68","29.68","28.09","39","39","39","22","23","21","13","14","12","17","18","16","11","NW","31","WNW","39","39","38","39","38","39","38","2.7","43","44","43","0.0","0.0","469","504","--","3","3","0.3","0.000","0.215"
"5/14/23 4:00 PM","39","39","39","24","25","23","15","39","29.67","29.68","29.67","28.08","39","39","39","22","23","20","13","14","12","17","17","16","9","NW","23","NW","39","39","38","39","38","39","38","2.3","43","43","43","0.0","0.0","435","452","0.5","2","3","0.3","0.000","0.215"
"5/14/23 4:15 PM","39","39","39","25","25","22","15","39","29.67","29.67","29.67","28.08","39","39","39","20","22","19","12","13","11","16","17","15","10","NW","24","NNW","39","39","38","39","38","39","38","2.4","45","46","42","0.0","0.0","392","420","--","2","2","0.2","0.000","0.216"
"5/14/23 4:30 PM","38","39","38","25","25","24","15","39","29.67","29.67","29.67","28.08","39","39","39","22","21","19","13","13","12","17","17","16","7","NNW","21","NE","39","39","39","39","39","39","38","1.8","45","46","45","0.0","0.0","340","362","--","2","2","0.2","0.000","0.218"
"5/14/23 4:45 PM","38","38","38","25","26","24","15","38","29.67","29.67","29.67","28.08","39","39","39","22","22","20","13","14","12","17","17","16","8","NW","23","NNE","39","39","38","39","38","39","38","1.9","43","46","43","0.0","0.0","287","313","--","1","2","0.1","0.000","0.215"
"5/14/23 5:00 PM","38","38","38","26","26","24","15","38","29.67","29.67","29.67","28.08","39","39","39","22","22","20","13","13","12","17","17","16","8","WNW","19","WNW","39","39","38","38","38","38","38","2.0","42","43","41","0.0","0.0","230","246","0.3","1","1","0.1","0.000","0.212"
"5/14/23 5:15 PM","37","38","37","27","27","26","15","37","29.68","29.68","29.67","28.08","39","39","39","22","23","22","13","14","13","17","17","17","5","NW","16","WNW","39","39","38","39","38","39","38","1.4","39","42","39","0.0","0.0","191","216","--","1","1","0.1","0.000","0.212"
"5/14/23 5:30 PM","37","37","37","27","28","27","15","37","29.68","29.68","29.67","28.09","38","39","38","23","23","22","14","14","13","17","17","16","7","WNW","18","NW","38","38","38","38","38","38","38","1.7","39","39","38","0.0","0.0","142","163","--","0","1","0.0","0.000","0.208"
"5/14/23 5:45 PM","37","37","37","28","28","27","15","37","29.68","29.68","29.68","28.09","38","38","38","22","23","22","13","14","12","16","17","16","7","WNW","14","WNW","38","38","37","38","37","38","37","1.7","37","39","37","0.0","0.0","98","120","--","0","0","0.0","0.000","0.205"
"5/14/23 6:00 PM","36","37","36","28","28","27","15","37","29.68","29.68","29.68","28.09","38","38","38","22","23","22","13","13","12","17","17","16","6","WNW","14","WNW","38","38","37","38","37","38","37","1.5","37","38","37","0.0","0.0","63","77","0.2","0","0","0.0","0.000","0.202"
"5/14/23 6:15 PM","36","36","36","29","29","28","15","36","29.69","29.69","29.68","28.09","37","38","37","24","26","23","13","14","13","17","18","17","4","NW","11","W","37","37","37","37","37","37","37","1.1","36","37","36","0.0","0.0","35","47","--","0","0","0.0","0.000","0.197"
"5/14/23 6:30 PM","36","36","36","30","30","29","16","36","29.69","29.69","29.69","28.10","37","37","37","25","25","23","13","14","13","17","17","17","2","NW","6","WNW","37","37","36","37","36","37","36","0.6","35","36","35","0.0","0.0","14","23","--","0","0","0.0","0.000","0.194"
"5/14/23 6:45 PM","36","36","36","31","31","30","16","36","29.70","29.70","29.69","28.10","37","37","36","25","25","24","13","14","13","17","17","17","2","NW","3","NW","37","36","36","37","36","37","36","0.4","35","36","35","0.0","0.0","1","7","--","0","0","0.0","0.000","0.190"
"5/14/23 7:00 PM","36","36","36","31","31","30","16","36","29.70","29.70","29.70","28.11","36","36","36","26","26","24","13","14","13","17","17","17","1","NW","5","NW","36","36","36","36","36","36","36","0.2","34","35","34","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.186"
"5/14/23 7:15 PM","36","36","36","31","31","30","16","36","29.71","29.71","29.70","28.12","36","36","36","28","28","26","14","14","13","18","18","17","2","NW","3","NW","36","36","36","36","36","36","35","0.4","34","35","34","0.0","0.0","0","0","--","0","0","0.0","0.000","0.181"
"5/14/23 7:30 PM","36","36","36","32","32","31","17","37","29.71","29.71","29.71","28.12","35","36","35","31","31","28","15","16","14","19","19","18","1","WNW","3","NW","35","35","35","36","35","36","35","0.3","34","34","34","0.0","0.0","0","0","--","0","0","0.0","0.000","0.173"
"5/14/23 7:45 PM","36","36","36","33","33","31","17","37","29.72","29.72","29.71","28.12","34","35","34","31","32","30","15","16","15","18","19","18","2","W","5","W","34","34","34","35","34","35","34","0.5","33","34","33","0.0","0.0","0","0","--","0","0","0.0","0.000","0.166"
"5/14/23 8:00 PM","36","36","36","35","37","33","18","38","29.72","29.72","29.72","28.12","34","34","34","36","36","31","17","17","15","20","20","18","2","WNW","6","WNW","34","34","34","35","34","35","34","0.6","33","34","33","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.161"
"5/14/23 8:15 PM","36","36","36","33","38","33","17","37","29.72","29.72","29.72","28.13","33","34","33","36","37","34","16","17","15","19","20","19","2","NW","5","NW","33","33","33","35","33","35","33","0.5","32","34","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.154"
"5/14/23 8:30 PM","36","36","36","33","34","32","17","36","29.73","29.73","29.72","28.13","33","33","33","37","37","36","16","16","16","19","19","19","2","WNW","5","NW","33","33","33","34","33","34","33","0.5","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.150"
"5/14/23 8:45 PM","35","36","35","34","36","33","17","37","29.73","29.73","29.72","28.13","32","33","32","41","44","37","18","19","16","20","21","19","0","WNW","3","WNW","32","32","33","34","33","34","33","0.1","32","34","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.147"
"5/14/23 9:00 PM","35","36","35","35","35","34","17","36","29.73","29.73","29.72","28.13","32","32","32","41","42","40","17","18","17","20","20","20","1","WNW","3","WNW","32","32","33","33","33","33","33","0.3","32","32","32","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.143"
"5/14/23 9:15 PM","35","35","35","36","37","35","18","36","29.73","29.73","29.73","28.13","32","32","32","44","45","41","18","18","17","20","21","20","2","WNW","3","WNW","32","32","33","33","33","33","33","0.4","32","32","32","0.0","0.0","0","0","--","0","0","0.0","0.000","0.139"
"5/14/23 9:30 PM","35","35","35","35","36","35","17","36","29.73","29.73","29.73","28.14","31","32","31","44","44","43","18","18","17","20","21","20","2","WNW","3","NW","31","31","32","33","32","33","32","0.5","31","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.137"
"5/14/23 9:45 PM","35","35","35","35","36","35","17","36","29.73","29.73","29.73","28.14","31","31","31","45","45","44","18","18","18","20","21","20","2","NW","3","NW","31","31","32","32","32","32","32","0.4","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.135"
"5/14/23 10:00 PM","35","35","35","37","38","35","18","36","29.74","29.74","29.73","28.14","31","31","31","44","45","44","18","18","18","20","21","20","0","WNW","3","WNW","31","31","32","33","32","33","32","0.1","31","32","31","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.137"
"5/14/23 10:15 PM","35","35","35","40","40","36","19","37","29.74","29.74","29.74","28.15","31","32","31","44","45","44","18","18","18","21","21","20","1","WNW","3","WNW","31","31","33","33","33","33","32","0.2","32","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.137"
"5/14/23 10:30 PM","34","35","34","39","41","39","19","36","29.74","29.74","29.74","28.14","31","31","31","46","47","44","18","19","18","21","21","20","0","","2","WNW","31","31","33","33","33","33","32","0.0","32","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.137"
"5/14/23 10:45 PM","34","34","34","39","40","38","18","36","29.74","29.74","29.74","28.14","31","31","31","47","47","45","18","19","18","21","21","21","1","WNW","3","WNW","31","31","32","33","32","33","32","0.2","31","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.134"
"5/14/23 11:00 PM","34","34","34","42","45","40","19","36","29.74","29.74","29.74","28.14","31","31","31","46","49","46","18","19","18","21","22","21","3","W","8","WSW","31","31","32","33","32","33","32","0.8","31","32","31","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.134"
"5/14/23 11:15 PM","34","34","34","36","42","36","17","35","29.74","29.74","29.73","28.14","32","32","31","39","46","40","16","18","16","19","21","19","5","W","13","W","32","31","32","33","32","33","32","1.2","31","32","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.141"
"5/14/23 11:30 PM","34","34","34","32","36","32","15","34","29.73","29.73","29.73","28.14","32","32","32","35","39","35","15","16","15","18","19","18","10","W","19","W","32","32","32","32","32","32","32","2.4","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.147"
"5/14/23 11:45 PM","34","34","34","32","33","31","15","34","29.73","29.73","29.73","28.13","32","32","32","35","35","35","15","15","15","18","18","18","8","W","14","W","32","32","32","32","32","32","32","1.9","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.145"
"5/15/23 12:00 AM","34","34","34","31","32","31","15","34","29.72","29.72","29.72","28.13","32","32","32","36","36","35","15","15","15","18","18","18","6","W","11","W","32","32","32","32","32","32","32","1.4","31","31","31","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.144"
"5/15/23 12:15 AM","34","34","34","31","32","31","15","34","29.72","29.72","29.72","28.12","32","32","32","36","36","36","15","15","15","18","18","18","6","W","13","WSW","32","32","32","32","32","32","32","1.4","31","31","31","0.0","0.0","0","0","--","0","0","0.0","0.000","0.142"
"5/15/23 12:30 AM","34","34","34","31","32","31","15","34","29.71","29.72","29.71","28.12","32","32","32","36","37","36","15","15","15","18","18","18","8","W","14","WSW","32","32","32","32","32","32","32","2.1","31","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.141"
"5/15/23 12:45 AM","34","34","34","32","32","31","15","34","29.71","29.71","29.71","28.11","32","32","32","37","37","36","15","15","15","18","18","18","9","W","14","W","32","32","31","32","31","32","31","2.2","30","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.139"
"5/15/23 1:00 AM","34","34","34","31","32","31","15","34","29.71","29.71","29.70","28.12","32","32","32","36","36","36","15","15","15","18","18","18","11","W","21","W","32","32","31","32","31","32","31","2.8","30","30","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.139"
"5/15/23 1:15 AM","34","34","34","31","32","30","15","34","29.70","29.71","29.70","28.11","32","32","32","35","36","35","15","15","14","18","18","18","11","W","21","WNW","32","32","32","32","32","32","31","2.7","31","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.142"
"5/15/23 1:30 AM","34","34","34","31","31","30","14","34","29.70","29.71","29.70","28.11","32","32","32","36","36","35","15","15","15","18","18","18","10","W","18","WSW","32","32","31","32","31","32","31","2.4","30","31","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.139"
"5/15/23 1:45 AM","34","34","34","32","32","31","15","34","29.70","29.71","29.70","28.11","31","32","31","38","38","36","15","15","15","18","18","18","12","W","19","W","31","31","31","31","31","31","31","3.1","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.137"
"5/15/23 2:00 AM","34","34","34","33","33","32","15","34","29.70","29.70","29.70","28.11","31","31","31","38","38","38","15","16","15","19","19","18","11","W","23","W","31","31","31","31","31","31","31","2.9","30","30","30","0.0","0.0","0","0","0.2","0","0","0.0","0.000","0.137"
"5/15/23 2:15 AM","34","34","34","33","33","32","15","34","29.70","29.70","29.70","28.11","31","31","31","39","39","38","16","16","15","19","19","18","11","W","26","WSW","31","31","31","31","31","31","31","2.8","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.136"
"5/15/23 2:30 AM","34","34","34","33","33","33","15","34","29.70","29.70","29.70","28.11","31","31","31","39","39","39","16","16","16","19","19","19","9","W","21","W","31","31","31","31","31","31","31","2.2","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.134"
"5/15/23 2:45 AM","34","34","34","33","34","33","15","34","29.71","29.71","29.70","28.12","31","31","31","39","40","39","16","16","16","19","19","19","10","WNW","21","W","31","31","31","31","31","31","31","2.4","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.134"
"5/15/23 3:00 AM","34","34","34","32","34","32","15","34","29.71","29.71","29.71","28.12","31","31","31","38","39","38","15","16","15","18","19","18","12","WNW","23","WNW","31","31","31","31","31","31","31","3.1","30","30","30","0.0","0.0","0","0","0.1","0","0","0.0","0.000","0.137"
"5/15/23 3:15 AM","34","34","34","32","33","32","15","34","29.71","29.71","29.71","28.12","32","32","31","37","38","37","15","15","15","18","18","18","15","WNW","26","WNW","31","31","31","31","31","31","31","3.8","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.138"
"5/15/23 3:30 AM","34","34","34","32","33","32","15","34","29.71","29.72","29.71","28.12","31","32","31","37","37","37","15","15","15","18","18","18","16","WNW","27","W","31","31","31","31","31","31","31","4.1","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.137"
"5/15/23 3:45 AM","34","34","34","32","33","32","15","34","29.72","29.72","29.71","28.12","31","31","31","38","38","37","15","16","15","18","19","18","15","WNW","26","NW","31","31","31","31","31","31","31","3.7","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.135"
"5/15/23 4:00 AM","34","34","34","32","33","32","15","34","29.72","29.72","29.71","28.13","31","31","31","38","38","38","15","15","15","18","18","18","16","WNW","29","WNW","31","31","31","31","31","31","31","4.0","30","30","30","0.0","0.0","0","0","0.2","0","0","0.0","0.000","0.135"
"5/15/23 4:15 AM","34","34","34","33","33","32","15","34","29.73","29.73","29.72","28.13","31","31","31","39","39","38","15","16","15","18","19","18","15","WNW","29","WNW","31","31","31","31","31","31","31","3.7","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.133"
"5/15/23 4:30 AM","34","34","34","32","33","32","15","34","29.74","29.74","29.73","28.14","31","31","31","39","40","39","16","16","15","19","19","18","14","WNW","24","WNW","31","31","31","31","31","31","31","3.4","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.131"
"5/15/23 4:45 AM","34","34","34","33","33","32","15","34","29.74","29.74","29.73","28.15","31","31","31","40","40","39","16","16","15","19","19","18","14","WNW","23","WNW","31","31","31","31","31","31","31","3.4","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.132"
"5/15/23 5:00 AM","34","34","34","33","34","33","15","34","29.75","29.75","29.74","28.16","31","31","31","40","40","40","16","16","16","19","19","19","12","WNW","24","WNW","31","31","31","31","31","31","31","3.0","30","30","30","0.0","0.0","0","0","0.2","0","0","0.0","0.000","0.131"
"5/15/23 5:15 AM","34","34","34","34","34","33","16","34","29.76","29.76","29.75","28.16","31","31","31","40","41","40","16","16","16","19","19","19","10","WNW","19","W","31","31","31","31","31","31","31","2.4","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.131"
"5/15/23 5:30 AM","34","34","34","34","34","33","16","34","29.76","29.76","29.75","28.17","31","31","31","40","41","40","16","16","16","19","19","19","9","WNW","19","WSW","31","31","31","31","31","31","31","2.3","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.130"
"5/15/23 5:45 AM","34","34","34","34","34","33","15","34","29.77","29.77","29.76","28.17","31","31","31","41","42","40","16","16","16","19","19","19","10","WNW","19","WNW","31","31","31","31","31","31","31","2.6","30","30","30","0.0","0.0","0","0","--","0","0","0.0","0.000","0.128"
"5/15/23 6:00 AM","34","34","34","34","34","33","16","34","29.77","29.77","29.77","28.18","30","31","30","42","42","41","16","16","16","19","19","19","13","WNW","21","WNW","30","30","31","31","30","31","30","3.4","29","30","29","0.0","0.0","7","16","0.1","0","0","0.0","0.000","0.124"
"5/15/23 6:15 AM","34","34","34","34","34","34","16","34","29.78","29.78","29.77","28.19","30","30","30","42","42","42","16","16","16","19","19","19","11","WNW","19","NW","30","30","30","31","30","31","30","2.8","30","30","29","0.0","0.0","24","33","--","0","0","0.0","0.000","0.123"
